x,y,z,label
0.2893084108339069,1.483044956347787,-0.04800282783148113,1
0.2743119629001186,1.7526466870050603,0.3423202865951462,1
0.2488107239859369,1.3530183710298647,0.22173364831000064,1
0.8224068738981312,0.7939100518457187,0.582459373488509,1
1.0094345448226871,1.1271131005470596,0.9926065201806036,1
-0.18059597044853792,0.4573376303791433,0.6699195491139048,1
0.9871254763469532,1.1376517475635703,0.5213585590975358,1
0.7398833740023554,0.8398886185721903,0.780314858575414,1
-0.5253157636860617,-0.20614102194032366,-0.4225039580222763,0
1.109947195542146,0.43681657376652494,0.3360937113532162,1
-0.22377133342063937,-0.13286514530507298,0.3694899834892565,0
-0.1122983029925923,-0.07290244330391202,-0.5246562015013172,0
0.04889145830962405,0.7731083485762431,0.5012751959594985,0
-0.2750935879173743,0.6100240683198227,0.12576758410735253,0
0.5566390455986486,0.6788075894198917,0.08525086636611423,1
0.8759596245443224,-0.021169755167463444,-0.13527720588674585,1
0.18440107627790236,1.3385350129802513,0.5102223030936818,1
0.05781262621947636,1.4487638210106915,0.35488248397523925,1
-1.0424094143197578,0.015725697131343568,-0.08082386150852523,0
0.3816541173272616,0.7922104651260043,0.506559749901619,1
-0.3259853336534705,0.09014904420910659,-0.5845313464080769,0
-0.15687237417292588,0.8791419127382192,0.8721374778911688,1
-0.5822311249148493,-0.4201333891102274,0.4912080219697547,0
0.6241875634753538,1.3831140433744418,0.5212180931359183,1
1.2999016920813198,0.9646319156639516,0.21526138284109292,1
0.14737800508434024,1.087154636562615,-0.514756008483874,1
0.49164814000662177,0.569726771802977,0.8222424880111776,1
-1.3405844107044742,0.31506684712017424,-0.5896219025054561,0
0.4837744171765796,0.6542435252925043,0.49804248014483093,1
0.31021850723773303,0.5974723619047251,0.17089497100536488,1
-0.4585165085821158,-0.7116053397696412,0.3858542142918966,0
-1.0160824846281375,0.3380067483741963,0.17821773831557164,0
-0.5791578519457226,0.006045920265340994,-0.48473428173124405,0
-0.6179737343645886,-0.3888202101122801,-0.3516814419078517,0
-0.08171105152022395,0.895531717878976,0.25869331930063655,1
-0.4394216442843352,-0.11061627796068496,-0.30623182658332965,0
0.5077483148559966,1.2117145973158634,0.07681675749144129,1
0.4122527744209997,1.449945527053618,0.36801649706987727,1
0.9582371331903966,0.6511011605031947,0.2332117138711598,1
1.380774565777742,0.937842815339826,0.4535005403204974,1
-0.5942866098037429,-0.07352671358020721,0.28713967976566607,0
0.10549159929894092,-0.3056406869585206,-0.5266599348639289,0
-1.1215915877528926,-0.2206696019566013,-0.6304261620450416,0
-0.347340689915534,1.0036062655006308,0.18027709675571335,1
-0.9603422644249431,-0.39529658905627396,-0.14426054284450116,0
-0.7276127577147675,-0.0011959595362084606,-0.004183139044181593,0
-0.5041671959601396,0.3023503137952351,0.20055067223409595,0
-0.7549061547144486,0.22026439089069505,0.15326499284011216,0
-0.6199716802569285,-0.36097928746176244,-0.6470591030645245,0
0.7171197246187038,0.633433558864823,0.6060399052644257,1
0.34695923666969375,0.4314974390273191,0.6211469882718323,1
0.9534220167470251,0.9954450537951465,0.9785668935887429,1
-0.6747195594930715,-0.41598564892647494,-0.17765659047262328,0
0.5526405838829049,1.0046878869031481,0.3286514396944836,1
-0.36015532225254854,0.9136774063472825,-0.3778923146694867,0
-0.33039238028556683,-0.06766666207225745,0.1367764104602903,0
-0.6369808228589705,1.3516536896248585,-0.2393227892081704,0
-0.6806506923939132,-0.05841992100372232,-0.4585673706263565,0
0.20868983248029382,1.3031726443015121,0.5925551215873759,1
-1.2098437403036613,0.40293189899283777,0.5248522658641057,0
0.4128327925774231,1.068227914210573,0.7313136006452863,1
-0.026462195439014458,0.5636795124085427,0.0014981960376506496,0
1.1212984727718678,1.630747613283578,0.36125115579777745,1
-1.0785401281392955,0.09615469802165517,-0.055369305461046285,0
-0.38130952329033796,0.16663982352416182,-0.14091768795406143,0
-0.2823016537764717,0.0953167273647163,0.024275396952941463,0
0.954274843941785,1.4161769914310747,0.21138465848588034,1
1.0796695379045351,1.2700589647603004,0.8305902782509417,1
-0.3222802307991417,-0.0008516989683612178,-0.8355124894463883,0
-0.2104421100795799,1.1007651224039787,0.6627193152095961,1
0.8140704275381235,0.5237173352852137,0.507120378106659,1
0.6585547596839537,1.3903308988671506,0.08920753699668738,1
-0.19465963449289192,0.9871512736413457,0.8422023614249781,1
-0.6103144931050725,-0.7998404616936854,0.31605332533134145,0
-0.5310455265398366,-0.033102194416242216,-0.19253911345623864,0
0.8127458738772788,0.8582509208397797,0.8715643030564251,1
0.49728554889130305,-0.383188814980912,-0.1662056091135891,0
-0.3191021763495192,1.1556073251096237,0.9447781930873181,1
-0.6055273928692835,-0.02489236231467299,-0.3916407978342231,0
0.9534219697831716,0.8594750041317628,0.6288808384546112,1
0.6539167394703371,1.206156571145505,0.3401730080790859,1
0.12549105234397007,1.066957639801327,0.10858094106565913,1
0.9903941109907559,0.7069143151268655,-0.07671950012391604,1
-0.6507418781151033,0.4132124351974336,0.19604559316637654,0
-0.6552457030083696,0.6942985165976198,-0.14270721145378104,0
-0.4338144191904505,0.3261199875244956,0.18420481507752787,0
0.3969070388065748,0.6311930741290059,0.26232139709729574,1
0.9762463943548492,0.09963602038745001,-0.2069942537774594,1
-0.38600896000997165,-0.12288849859429025,-0.601380461375853,0
-0.08443433453529098,0.26383738042657917,0.17892802933617932,0
1.5230608250897466,1.3236290667983701,0.3796992120074511,1
-0.7169388070433225,-0.3120191595984653,-0.0447631568648026,0
-0.059208135265387374,1.3362901472277469,0.2420421645757943,1
0.5667765050151365,0.7898999150247716,1.41678221256943,1
0.37882062132346017,1.0733965510730163,1.0165426292726147,1
-0.29601916371341985,0.13988789082726621,-0.4636853776920627,0
-0.3006127971346493,1.6595331964355737,0.5424614636096463,1
-0.6043001926653226,0.8046329500910367,-0.3179558230472832,0
-0.5518447151259962,-0.2721558661339489,0.031192343482764798,0
0.3677936219689754,1.2295310030031557,-0.19818492058652026,1
0.22980674383439087,1.6633126529711095,0.16927114404890353,1
0.8946575387116196,1.4053450316070406,0.3737272381036161,1
-0.8157529936878062,-0.2954845470882119,-0.09378669331445699,0
-0.5725037975498012,-0.5104214495656526,-0.07389310285799149,0
0.6913795630225833,1.1159594774247974,0.6549551077625454,1
0.8009732755862105,0.6295661631399608,0.7361098156376646,1
1.2279909169069918,1.2635840656708945,0.9241682858368687,1
0.6290177044487204,0.25671377261669825,0.22292858772376478,1
0.4792567221838602,0.9451312252834103,0.2161526433055484,1
-0.2884164689884957,0.22741487089183063,-0.060261591476587474,0
-0.8502193541679239,-0.23736023536438264,-0.10126394906508525,0
0.5175637190568263,0.853226635603369,1.041334772771115,1
-0.0573216111977225,0.3428581699975157,0.3925947579576432,0
-0.13289460428405508,1.581824430383902,0.8173250258402915,1
-0.509681974434948,0.08163617278800452,-0.011599751877578402,0
1.5929142385981636,0.7098127782945471,0.07665444735484117,1
-0.1039680657031542,-0.3759500879743971,-0.20493496908385686,0
0.07868702248933923,0.8125059004807943,0.8904817770844498,1
-0.09332445218541552,1.2211141091207336,-0.5526890735644991,1
0.6583960897688292,0.1635317115760695,-0.04889385092057763,1
0.35441124395506596,1.147821042884072,0.6746178402565811,1
1.044430142473709,0.9809618129760455,0.6158943164606105,1
-0.4726410917746118,-0.0830454759882966,0.10211946976787208,0
0.5955190484453676,1.3012570348916306,-0.11287780189546082,1
0.18832395352440295,1.0394099086814796,0.35584954383101874,1
-0.3483473497999162,0.3218291070809266,-0.030531576998581875,0
-0.08016738039569771,0.29955176387279586,0.6797074875814272,0
-0.7933929609806378,-0.46538718824513253,0.3764470248414205,0
0.689342185422524,1.4961060093466476,0.4446656592658362,1
-0.30870043115406454,-0.6583832905253892,0.701936754699253,0
-0.38990437695020147,-0.43148940342383996,-0.039612866776512545,0
1.293043719571563,1.2734780513398443,0.46169172136244113,1
0.8247668500502188,0.9956990364220686,1.1115721903459357,1
0.8609195054564897,1.5340180661658223,0.6504655964501018,1
0.32056823647024335,1.4263896851013769,0.6087997502913747,1
0.3412056031509648,1.0081207137218513,0.5469490189295122,1
0.9339512353340302,1.098798663485046,0.2723572833458915,1
-1.566448347536546,-0.7490234952226733,0.017235948663490572,0
-1.633382143718497,0.17655780456858694,0.2652997874364335,0
-0.5636521890679838,-0.02241166920658884,-0.2639581085222548,0
0.2657694172671784,0.553196872466583,0.6398967921660371,1
-0.0417138340827764,1.5007506124854997,0.8607681723291887,1
0.4914631788415085,1.472495625081802,1.0461142788633822,1
0.3501754139775495,0.8655303310952125,0.43233138949027616,1
0.2237807922626302,0.937595355870232,0.7217423209020247,1
0.534158498982068,0.8222667301069051,1.0162377666067814,1
-0.4322908558204179,-0.3107006418450409,-0.24426525624397577,0
-0.7295407596841116,0.326589285002116,-0.3991178230324274,0
0.4107548203928546,0.6832946819488843,0.10756079958482129,1
-0.3656606478884481,-0.32680820395772364,0.28789255480962983,0
-0.5318967359386779,0.8111962483502249,-0.4795066952476078,0
0.6457863480730189,0.7249605536916215,0.5856046404506147,1
1.005326634579133,1.3208116515617097,0.35263868927326547,1
-0.34159861629586785,0.28387055799532857,0.028670747219177273,0
-0.46245879320617655,1.7757872389137113,1.2176696203466784,1
0.9204764478379859,0.8967090688404246,0.5946301299279525,1
0.08957995041938083,0.24415191993839494,0.2824888514270376,0
0.08395245934730011,1.2174020100783496,0.23295164836318621,1
-0.3168636669584001,-0.13173172910483175,-0.5849645276497472,0
-0.6424712144501923,-0.34167879781857563,0.5961564990216804,0
0.7855412881150277,1.1688441918548118,0.6287268720161052,1
0.7006383098912103,1.4689974379406994,0.5187807229963554,1
-0.08009660752887648,0.1159511122966672,-0.2979364430398285,0
0.16483085574585699,-0.12191315546170219,-0.254505030692751,0
-0.18782966927798234,-0.7625370375910109,-0.15426528848808252,0
-0.8660716281256198,-0.653205941673773,0.06237075656403194,0
0.0266939422293323,0.7009149635977484,-0.7630473751569047,0
1.3935283028708008,1.0385348403744672,0.08820554757683119,1
0.18064901954319545,0.8851032274594941,0.251845227250443,1
-0.3590131908731534,0.1373872657717212,-0.4403049334000062,0
0.09135543674985891,0.8686143391430847,-0.35598238710370556,1
0.6724533148442704,1.1867143368351725,0.25072787505793637,1
0.5343449672940142,0.7578231713250877,0.47303715595281354,1
0.3366738021392448,0.399272095150342,0.27095160552389663,1
0.18146526467673063,1.3096252695259987,0.7461546032130506,1
1.1033590644326692,0.8448686836540941,0.5925690554801164,1
0.032355528936858335,-0.8735652966123303,0.2609163766397355,0
-0.603011688306265,0.18421332492007234,0.4079764630175242,0
0.6125086486225905,0.6225638790560699,1.2327886000505575,1
-1.0659793464307135,-0.4000887696046973,0.9015920374389478,0
-0.0793981123809801,0.267584356109725,0.18429881053298403,0
0.5576257522210122,0.7311475861449035,0.4288880395772483,1
-0.6624672972459132,0.14567415869701422,0.03641372656851851,0
0.046538969489020365,0.21348446173458657,-1.0942546984872898,0
0.5934137881292996,0.9422452327915211,1.732860106856376,1
-1.1507680522628565,0.3736452318637235,0.024199983277860132,0
-0.8398458825008301,-0.37539873342017366,0.0436861961909078,0
0.16822630884108913,0.618280068900296,0.7717593283548184,1
-0.8632571275728642,-0.8984570177022091,-0.18640697703758569,0
-0.06271849676704278,0.21396789495582388,-0.16237270298130457,0
0.7550664254595776,0.9745468141132202,0.6932926726136046,1
-0.4628667920514118,-0.15674263932598198,-0.16628333196714362,0
-0.4899631422925377,0.7740102006439531,0.42068549623355467,1
0.9317295814788988,0.5360014397335515,0.5824987870461706,1
-0.18349081576587878,1.6851455660157055,0.14204966709969918,1
-0.011961177314333937,-0.2839225639999622,0.24532527160852152,0
-0.06465152203843949,0.2310430635845856,0.0955044944744039,0
-0.8810765351642739,0.22622311768628514,0.5030254586045803,0
-0.5168952934306189,0.09208653418565585,0.18042810013632798,0
-0.08943422030558928,0.23399776830925326,0.62004083991429,0
-0.4590220507913517,0.45124061015454986,0.2350774540478891,0
0.7653682857612097,1.3496315465917341,0.07464251183527332,1
0.553778744868876,1.491718278611081,-0.10352481562329563,1
-0.6312952191656773,-0.4010830468108621,0.05034807774204219,0
-0.23039213457544677,0.8434239810834327,0.48242913460509496,0
-0.46828291402237227,1.3509638504193822,0.39010227859171,0
-0.28409455667422123,0.49155255418660393,-0.02498050173280833,0
0.32584367002274117,0.957326425870264,0.3214326872612384,1
-0.750710260379198,-0.4725900508647527,0.17896654030672712,0
0.4956230812830049,0.20393709947140104,0.6749173606448868,1
-0.5881856041912377,0.23395527136127053,-0.2908009777353561,0
-0.22862285323627757,-0.0642659351217962,-0.3138138683316434,0
-0.24309018801493193,-0.5522959468260206,0.38922347504097715,0
-0.7009934232304824,0.289788973660646,-0.12774265340863294,0
0.7327941739880125,1.3815748735579645,0.12498884742709843,1
-0.18228171278340133,0.07913988569598016,0.1847684642484501,0
-1.0164778852471084,-0.3222146144294246,0.5174411486321032,0
-1.3092592656421767,-0.6270806576819443,-0.09181547276491596,0
0.1686455831229593,-0.16417925703391623,0.011669274909117818,0
0.7359959993699011,1.6885107966053874,0.7124284260248878,1
-0.6779873306080548,-0.03483750998330165,-0.29404249782664815,0
-0.6000960240479085,-0.2814605297090272,-0.33769285302353746,0
0.20262499413300478,0.8823458048082035,0.19178688899138124,1
0.13054343885032504,1.7329925664950163,0.3814193483945085,1
-0.6024498247374823,-0.4945740308996436,-0.3445079909331945,0
0.8359478712412238,1.2949875328235723,0.561926136684074,1
-0.652988101896232,-0.03754220351402697,0.47275822638373033,0
1.006759973265668,0.5070238664760838,0.6813787286189404,1
-0.7145711907369934,-0.7355719541944179,0.01949553114410789,0
0.3647310706377689,1.1232069489675218,0.20449277682366246,1
0.34724870408380026,0.7952783469636423,0.03785521083573484,1
-0.2884167546453317,0.4282444323941687,-0.289286327068811,0
0.062372263911463666,0.8215885984099643,0.5757737952000717,1
0.7411736767417394,1.1948089645136275,0.6695770636124396,1
-0.6708256641194196,-0.6571986444975696,0.7744425704312481,0
-0.6625534382225208,0.5019659680161149,-0.10893854432425483,0
-1.4038351996920515,-0.5136695326506125,-0.4579014296836193,0
-0.8624076120915802,-0.1946655480086992,-0.16694809681690878,0
0.6029083615179166,0.6741413347996715,0.7999594471903404,1
0.3362423007294594,1.218860773409333,0.6016438681158564,1
0.7011082799014204,0.28056365217471,0.24984791710744203,1
-1.0091918843755623,0.7676352971423629,-0.3520070659763226,0
-1.398640131118324,0.131723086974443,0.10832801306742074,0
0.30122284768346064,0.6472557196084732,0.3491725604010092,1
-1.6231496399046976,-0.03198526668687759,0.04683044569715927,0
0.3811367271827686,1.4619421549748721,0.434414644552684,1
0.20485647289125392,1.2731856558064656,0.41401944602945623,1
0.4659155382123035,1.2156262880661073,0.9508050489321922,1
-0.2714094235828401,0.3634678701121713,0.10480716139023871,0
0.12377906570546582,-0.4798715143456794,-0.354487909428694,0
-0.7522285719478512,0.1271915611899518,0.41742815298772956,0
-0.5811311113700354,0.046201402743736984,0.34219340986450153,0
-0.3719584176421866,-0.13507559420465023,-0.10101571378339778,0
0.9951600650771011,1.3058639296571588,0.4077163915462776,1
-1.1171289453180964,-0.49852123494393574,0.07953658065435144,0
0.2631502242529643,1.2487412250874206,1.2792789592308353,1
1.3296247118783686,1.1047489521371952,0.5526165803723263,1
0.6196306526151996,0.7719172533718697,0.40568810814035056,1
0.18301174087750183,0.9772505952823558,0.1315350750008642,1
0.6327164354475867,1.6537206721621613,0.63062502031115,1
0.07124185189222432,-0.30304292059512383,0.575364631017981,0
-0.3191670956833389,0.03828840824126283,0.4391855881237982,0
0.01057760490946591,0.06781332723742611,-0.11538263588211545,0
-0.1632144241938448,1.029175512797611,1.4381726148053904,1
0.5077528085260278,0.8808346497775051,0.9318192715689328,1
1.6386611897906196,0.12199157461353882,-0.10808125211857733,1
-0.14031116260859833,1.0038200620365267,0.2850599684701901,1
0.9735955345287312,1.0551665015746396,0.101648089924543,1
-0.5350763822092607,-0.004948363209471693,0.6459221011634244,0
-1.298331632863547,-0.2731411262069583,0.5204073241192861,0
0.47045606485334046,-0.03810295254434015,0.16622097023844828,1
0.46076720241804187,0.9645372448477653,0.6738673894870972,1
0.8221136255899957,0.6423571363412393,0.2597226115794717,1
-0.344583394301306,0.9007398488161005,0.3505588849504119,1
0.2783676862874427,1.3158373707248372,0.6157484111418348,1
-0.2815341319463604,-0.5651943981867547,-0.3549393067851451,0
0.8506510178400439,1.2069685682208684,-0.010609392756870006,1
0.1643634527565786,1.3287680838257432,0.13102214285027947,1
0.7146276823874804,0.9753423932353513,0.5339798165525499,1
0.45027626566122503,0.7098677560767035,0.21750442193914743,1
-0.18144203261051844,-0.30235047738778853,0.19003997322003696,0
0.8253466995990111,1.2756892306264522,0.12724006464986054,1
0.20165905961488617,0.5191526420049043,0.06629444559073609,0
-0.6659206690213884,-0.0526333159061703,-0.6656582403551979,0
0.9209486251457952,1.125668870327108,0.7733990577746481,1
0.687339577399753,0.9893565814572998,0.17739693504372855,1
-0.8029826104394233,-0.16455972634710203,0.28906433113624613,0
0.7728110210436254,1.0133268938878237,0.836159320513921,1
0.8283928743726604,1.8340693189107613,0.608767939571222,1
0.011906264024311608,-0.47352089565099376,0.42027501081244384,0
0.43206973116219083,0.9191309577952163,0.3849247239931905,1
0.23291801267856338,0.8872329498438785,0.3621341249516475,1
1.115349855863439,1.1828387223951238,1.030565802388047,1
-1.0461394755317646,0.7470350513731238,0.5106139142988604,0
-0.0671134421935452,-0.15289944353058482,0.9001225820759248,0
-0.16411909705845984,0.4257811845706241,-0.28188802684254893,0
-1.035773983477021,1.0011532599177062,0.5657198187488396,1
-0.7766255499403409,0.0758800084004191,0.4662536940214936,0
0.2725512716826998,0.9552917423935198,-0.11314420176692608,1
-0.4712162795037679,-0.130333625495084,0.3786744111221237,0
0.010961762703163902,1.6922710526455451,1.3078292766482322,1
0.5121004619762158,1.1620093191786882,1.046083008990252,1
0.7914391104289711,1.1845332953163177,1.0932431846117052,1
-0.1239107273380593,1.3089261800470098,0.030605749763216117,1
0.615853221970341,1.1337053624589981,0.4696616295932507,1
-0.5937237851901461,0.3629487458635415,0.42971043441213674,0
-1.0482644055674426,-0.1818814619829252,0.08814249663168053,0
-0.4054715170656237,-0.706765318147922,-0.17926215294263384,0
0.08574390479421284,1.0570407359292002,0.5671665983706833,1
-1.06770333258488,0.7784526067941693,-0.009760734920203237,0
1.080176719720127,0.9440307551986715,-0.26426627652752765,1
-0.18689673063962753,0.2143686169242278,-0.6248123825522285,0
-0.5587440078119635,0.07196902559313238,0.12554285005720495,0
0.393443729568764,1.2867460213579711,0.7554793003658835,1
0.053161625707948135,0.6825115584121393,0.7029796517588434,1
-0.2930386808465954,-0.19316114639629314,0.27835805214880327,0
1.113286806428261,0.6027661709351744,0.4322160141359918,1
0.4497816423807644,1.8361401192617648,-0.0035062008137601852,1
0.26613290153035696,0.8588465205602432,0.005093118307616051,1
0.28272480616464424,1.254657451743122,1.7595166350875404,1
-0.6452471401077939,-0.5294314891949249,-0.22476257857484794,0
-1.268103758128523,-0.4852614083004892,-0.1427053797621938,0
0.46265306816882357,0.11000127436340085,0.5367833166769237,0
0.6262270546233157,0.40530300359455373,0.18205815013153226,1
0.19766434936822846,1.393266315434484,0.6902034976715694,1
-0.37784440229148686,1.1977613367407418,1.275092614389036,1
-0.07846185372447134,0.12697915200351131,-0.021487723870838655,0
-0.7919426619737331,-0.13684253341820618,-0.046717683381580666,0
0.4548952993258183,1.434354070447898,1.0564765811164505,1
0.5057686251508232,1.7280483534390467,0.33018859325130034,1
0.678704769726951,0.7958437618520185,0.18573545635534022,1
0.36482286372581496,0.8459185484962592,0.47646489561416583,1
0.44026649233446236,0.8349155021123464,0.6038880453194295,1
-0.6479344727307457,0.2551273386959209,0.16874108655714895,0
0.5950536119448746,0.7455683860820614,0.12771722019066978,1
0.7602792890549936,1.3183559571577534,0.7189493430405479,1
1.0550538132952587,0.8171455511979091,0.3394350174538859,1
-0.3069251382456579,0.36548563008156343,0.14246512084701704,0
-0.5627763977192052,-0.4462921324865935,-0.48127391728789237,0
-0.7101161883762204,0.3669448118163816,0.9360541836358354,0
0.4287288422446726,1.3142833302048196,1.4798601371052889,1
0.8030763782008341,0.756409156392859,0.686215127469338,1
0.058810139567938235,0.49941054496353976,-0.762012949473727,0
1.1056415433269757,0.8134964256589073,-0.10225974497589341,1
-0.7762540256420523,0.15441136709331943,-0.3330035467705549,0
1.3297680674258943,0.7845795547732071,0.7934916524374808,1
-0.5011507996121628,-0.2300920980217276,0.08795358234059802,0
0.4430169821748438,0.8901637906177068,0.2866867772344438,1
-0.25163707180369677,0.2484235394927533,0.8206769895275804,0
-0.7769415326312119,-0.2066844839158758,-0.04695062826096502,0
-1.1242154726310667,-0.5273690819736875,0.6503739648389091,0
1.292115885286278,1.5270012992335924,0.25476434102540135,1
0.61930609849725,1.0904736084983415,0.5987439864823241,1
0.9671133364956859,1.377716464722419,0.3203024077368245,1
0.7024922982546933,1.1128018358809029,-0.08716380926477252,1
0.047577399943550036,0.7959919508407407,-0.17648339208398678,0
1.25669269343337,1.5278836948672065,0.49500491487253273,1
0.20493836594698744,0.44360762667372444,1.2115634371314168,1
-0.4555128837334884,-0.1643625454023203,-0.3648601676250025,0
0.37479208848253825,1.4227850863187408,0.1167908475175477,1
0.1316509441095346,-0.550576085138166,-0.13505400889534902,0
0.6803989196523132,1.2712084305076483,-0.16903220160958898,1
2.1763987402186595,0.9403654109106292,-0.10637957852114899,1
0.4373800437304858,0.3581407887025816,0.9104268628382965,1
0.7900101564108268,1.0502466736094738,0.9456822243680847,1
-0.2654220384154919,0.49453692831309476,0.4822581580141395,0
-0.45495632459543567,-0.0785517800465906,-0.7648098788776793,0
-0.4905104246915012,-0.329899110279883,-1.0909024602398438,0
-1.8655764721076589,0.029360425018068383,0.1929483722681384,0
-1.0106869885665493,-0.016391995841761525,-0.8103913036054435,0
-0.5882890301075943,-0.2517417659045536,-0.05693645256191563,0
-0.39304053175472703,-0.19701890563507518,-0.539487244061949,0
0.4059135978836254,0.9566238163163289,0.9899477818840889,1
1.018708378171747,0.32161925194920116,-0.22006546824615958,1
0.4278110283914724,1.5013645452419386,0.12735237412027084,1
-0.5284325348584544,0.6733406626985641,-0.17781057180442666,0
-0.798674183985389,-0.3786338229359776,0.33940090294700787,0
-0.6200284315958977,0.16001365206384013,0.35531180796213346,0
0.18489660619881404,0.8738159492620639,0.8900259000868473,1
-0.7032430249837207,-0.5362405706338292,-0.18434912662185698,0
0.3154893817680384,0.8507201237712091,1.0416187682532125,1
-0.9540939007158045,-0.21090786399685924,0.21360352501840807,0
-1.0264730779043618,-0.22578137639159218,-0.14286742779060305,0
-1.2338011826312938,0.2670599011039821,-0.8176088090161351,0
0.701126007974793,-0.40504769420654096,-0.1269737827733844,0
1.1965493972859411,0.8067933865120605,0.8729314878478736,1
-0.3121081217623525,1.2614346114604784,0.37432293403688055,1
-0.20931232567621316,0.38381014404273683,0.47596926814494545,0
-0.04402198362573828,0.7597085975699198,0.12862207903723732,0
-0.3364259472293306,-0.4122498586682983,0.7257904188587672,0
-0.37664854382217217,-0.5070702652488446,-0.05565516987171768,0
0.503804904124596,0.8618449444518992,0.7958805478339388,1
0.053067505275838256,0.2859897794539411,0.905498931887895,1
0.33442526033553477,1.2583204675356374,0.05431431824262689,1
1.1304082063151069,1.1627746141726174,0.4717091238559108,1
-0.8337495786358301,0.5539093338533706,-0.24556369154893024,0
0.0427497322410505,-0.09533636938168981,0.6236919512638814,0
-0.15590659393518425,1.0527393236965428,0.6253636933075621,1
-0.6219362294548173,-0.17985223397001104,0.24341398736621322,0
-0.6821352903582799,-0.4232419337499329,-0.13528252645376332,0
0.24210732858721096,-0.04513514977293524,-0.9850300317611629,0
-0.5597900649219705,0.06388957470610394,0.049519607312967784,0
